filename,country,iso,lat,lng,fold
7248419bcb03431e9f0cdd14ee03df86.jpg,Turkey,TR,39.194277,37.298279,0
9d9817cdf475491cbfc495f8c0f1ac39.jpg,Turkey,TR,41.065789,35.996895,1
7d4835269a224c78a4d6ca247c5f6762.jpg,Turkey,TR,41.01713,34.610662,2
9be6a052bb65412dae25169eda0b3f01.jpg,Turkey,TR,36.940189,33.271048,3
40e6419049c742b1a13ad79ee1708e6d.jpg,Turkey,TR,38.248852,41.02359,4
adcee0b97acd477b99244fb182b133e2.jpg,Turkey,TR,37.232682,30.501363,0
f46fafd5830841398cd678d8aeaa8674.jpg,Turkey,TR,36.911598,31.126239,1
3ca1d39aba1441f58a3273679243c097.jpg,Turkey,TR,39.204046,30.715234,2
09742083ef3840b2915faa812aa7f9cd.jpg,Turkey,TR,37.305121,30.448507,3
b24864735ae74e95964a700d008a9241.jpg,Turkey,TR,38.371668,42.799228,4
e5b86f1b2a774c85a7539ced3f6a8a1b.jpg,Turkey,TR,41.072815,32.549707,0
2a89eaca428c48ec8cd15bc902e67358.jpg,Turkey,TR,36.571673,33.291105,1
5835ee6edb4a4320ab7ec8b36c42f65f.jpg,Turkey,TR,38.839054,27.717747,2
3d9891c13a574c20bd402ef63b332ab0.jpg,Turkey,TR,38.312898,41.114814,3
1c88eb409bd747728f3d5c577e0f3ea0.jpg,Turkey,TR,41.444897,31.81685,4
1a80cc1b924e47bd84923408ee2420a4.jpg,Turkey,TR,36.535977,33.454614,0
938b038921af498dafd8f774a114d369.jpg,Turkey,TR,40.615055,43.200825,1
eda947f7d83c41fd8991144ef26f8efb.jpg,Turkey,TR,36.25154,29.953458,2
e756ac4e0e5b4c909eca8741afa2283f.jpg,Turkey,TR,37.778842,30.522679,3
9787a6eede644cce80bbca2654343f4d.jpg,Turkey,TR,38.844934,30.743631,4
7c3f93a70a984ca38d03605f1111eb42.jpg,Turkey,TR,39.745047,42.870755,0
3721922c2be541ffb258ccb025676784.jpg,Turkey,TR,41.036756,42.860677,1
4c40a21734d54ca6ab74f43db7f39546.jpg,Turkey,TR,38.514323,27.960818,2
f17402f3fefb443383b3b140c6213303.jpg,Turkey,TR,40.989824,31.202115,3
3dbfb79ef83f436cb95c40f89e11abe6.jpg,Turkey,TR,36.380153,33.937964,4
586fb2f83a5a4ef98cbdde17aa49c71a.jpg,Turkey,TR,37.84027,27.245945,0
23c95e454db8478e92b04f3b6790b4a7.jpg,Turkey,TR,38.316743,43.10147,1
a08768f585a54b5cbf06cbccef9ec5b8.jpg,Turkey,TR,42.002338,35.092065,2
17dadfd993004d13b9c3314fbe37ca73.jpg,Turkey,TR,39.740129,42.940702,3
bbaba6e1a2a54d668d20323e5de5769e.jpg,Turkey,TR,39.562467,44.063764,4
ea486062d56946bc81cee4220ab0c543.jpg,Turkey,TR,39.558188,40.035545,0
6b533c56ab034f25b8a8c6d7ee9ae861.jpg,Turkey,TR,39.250585,30.903112,1
b4fcac1158084510a3b939a393a114e3.jpg,Turkey,TR,40.915877,35.640699,2
c147b17e02d14a04a35a7f510d7e2ab3.jpg,Turkey,TR,41.149647,31.948945,3
b277afbd82964010ac43928f67a49165.jpg,Turkey,TR,41.033282,32.078197,4
c225e45622f24723bcee0c8f227a3c15.jpg,Turkey,TR,40.990886,39.798832,0
8e7436b979144cc0888148e1f55cbee1.jpg,Turkey,TR,38.675343,29.249467,1
66018b75d94b4e5fa2a55fbf03db0289.jpg,Turkey,TR,40.851512,35.626371,2
5dfeeaa3ac314868be8495cfc75c2ebf.jpg,Turkey,TR,41.913562,35.070765,3
07f9050f4345415daaca53083a814c1f.jpg,Turkey,TR,38.886565,35.590934,4
3e715bf437174d1b9a42df9b1570a5e9.jpg,Turkey,TR,36.085495,36.152501,0
8c996f871983450eb32b37b6e9077bbe.jpg,Turkey,TR,40.264163,39.476666,1
f0080df6fc404badb6c6c127c6603214.jpg,Turkey,TR,36.970139,28.703006,2
5793be209b24462bbd1277ff3d76fd5a.jpg,Turkey,TR,36.62567,29.1354,3
5ed1bd8039614f7982cf664922efd1f5.jpg,Turkey,TR,39.082056,29.463706,4
abe9c1f9e27a45d6b695499813175b8b.jpg,Turkey,TR,40.896537,30.356028,0
05de913d23c744379ef9346a89a61098.jpg,Turkey,TR,38.95656,29.356569,1
d978f798d54745fa83aac497be818b41.jpg,Turkey,TR,40.982598,27.491377,2
2b50a6d549d14203a2aa77fee34dac7b.jpg,Turkey,TR,40.729999,39.637411,3
b6d3613dfc89478b83abca45b830e422.jpg,Turkey,TR,39.942946,43.991309,4
9812ca576d3c4be0a22a4a0950ca0112.jpg,Turkey,TR,39.707814,30.692361,0
8bb47ccc738e464696bd470f92917e83.jpg,Turkey,TR,39.805486,44.094734,1
0933c7819f8140df8b85fa9ab5c901d9.jpg,Turkey,TR,36.961641,28.726219,2
19d33960009c42f397ecc8d1e486641e.jpg,Turkey,TR,37.088518,33.255519,3
524d029287604d00ad0e3da1d29e7cba.jpg,Turkey,TR,41.09496,42.819787,4
4e028f78b18148beaf09f22aa501c6f8.jpg,Turkey,TR,38.115543,27.348554,0
079d02d4b35347b48b2b254f27831092.jpg,Turkey,TR,41.619874,35.574191,1
36a0233992ef4e59b56b9dda98d8eb57.jpg,Turkey,TR,36.128457,36.160608,2
97da02aea0a54277a27c59b0c2966c8a.jpg,Turkey,TR,37.378828,36.095251,3
976f9965ef2f4fa88a698c3373febf6e.jpg,Turkey,TR,40.230588,34.767729,4
d98d2373563a4597b07d865b8cef208b.jpg,Turkey,TR,40.620326,39.250049,0
45541e0fa5404535b4df7b53b2e35496.jpg,Turkey,TR,36.535044,33.454668,1
f70b912d93f140f7a54a22fc4dbd37e5.jpg,Turkey,TR,38.827752,36.549431,2
2353a1b6ee934471af7c693149538e18.jpg,Turkey,TR,37.582785,33.942038,3
a9c99a7147034b99afe6ff7ce7c01598.jpg,Turkey,TR,40.012662,32.715546,4
e26aaae54da0488b89d3e32a433a0218.jpg,Turkey,TR,41.520366,31.922006,0
064bff5370364aefaadb04070ea67ae9.jpg,Turkey,TR,40.810778,31.652018,1
e7af92487e3d424788f2ffea2d997982.jpg,Turkey,TR,38.277508,41.09839,2
9064eff6332a44f29decf06dbe7b8ab0.jpg,Turkey,TR,37.946239,40.230554,3
91855e0188134adbad5148fb28a4f5a6.jpg,Turkey,TR,36.536438,33.454857,4
17c0673a827143429d381e216f3e6bd6.jpg,Turkey,TR,41.105806,30.533168,0
a047768405aa4c89ab092c54e2571dcd.jpg,Turkey,TR,40.266378,37.88446,1
14d799a23e7a45e383615262f8307cb5.jpg,Turkey,TR,40.324315,37.607316,2
4c904acf4ec140df88d008ead37c3e9a.jpg,Turkey,TR,40.973994,40.314431,3
2066c735483b43ef9dd0db775907effa.jpg,Turkey,TR,38.855913,29.278934,4
6c212a76c42b47b08901f5f1cf1694cc.jpg,Turkey,TR,40.415788,39.548064,0
8fd2fb22db384bdcb1bee464181f9efc.jpg,Turkey,TR,39.523902,31.133649,1
cbd428969cc04786bee07882993df0a0.jpg,Turkey,TR,38.470905,42.49204,2
23f648fae75f489793c6d3f99e1f08f1.jpg,Turkey,TR,40.87746,26.479525,3
76b885c63b654ac78d9013396c6440c0.jpg,Turkey,TR,38.281585,41.098895,4
657816fef51645d2a3de75d11e14ae0f.jpg,Turkey,TR,38.487752,28.059024,0
78c12674e39849779722129560fc9182.jpg,Turkey,TR,38.203519,30.05099,1
413780a22f164cdc90e1fbba35cedcba.jpg,Turkey,TR,39.352844,30.038543,2
5a527330736941518b4a531785c3baa5.jpg,Turkey,TR,38.281309,41.098862,3
cfb4e82153d841aabe4285f27799213c.jpg,Turkey,TR,39.160735,31.809945,4
14a63a05f1704e8090b4466db771a220.jpg,Turkey,TR,38.654627,29.007126,0
3719c572ff4a4d1096b599c72f5280e7.jpg,Turkey,TR,39.204321,30.715118,1
378a25819ac947d59e9632c6bf14c645.jpg,Turkey,TR,38.469104,42.471028,2
f0023aa9a3f34a98af05b676dd71ef2d.jpg,Turkey,TR,41.31439,27.680343,3
246398e261ac4ff89830b2a0fe271c96.jpg,Turkey,TR,40.84288,35.49093,4
692d52b0073842948772250fb276cb8a.jpg,Turkey,TR,40.215919,43.58449,0
b006abc20dfb474f8f260a69d6bb91e1.jpg,Turkey,TR,37.571273,41.382193,1
c58c06b6d5cc4d36a5941303f7f67b7e.jpg,Turkey,TR,38.372008,42.737787,2
ed7193c0e23b4e5b8b2e81a6fa9bc1d5.jpg,Turkey,TR,40.755159,39.620403,3
f83c48a3a4af4a9d978bced74ee693c8.jpg,Turkey,TR,40.241926,36.54699,4
b00e81cc213a4c1380c90fa14fdda894.jpg,Turkey,TR,39.59408,39.868964,0
333288e997044d109e48281d33f26a80.jpg,Turkey,TR,40.927092,40.542772,1
22240319f04b44cbb1b5ff16262bfd23.jpg,Turkey,TR,38.696582,35.114386,2
29385949383446269d7fa528f68c0a08.jpg,Turkey,TR,41.218404,36.664905,3
676be160077c4cf1aa8fbaba79e003da.jpg,Turkey,TR,38.239731,35.098602,4
e957cfe939564393ae97132d6a5e56c3.jpg,Turkey,TR,39.564344,33.326767,0
3b11beb8ff1b43e098ba12ae553f738d.jpg,Turkey,TR,39.861862,38.205294,1
7b0ca52b7c6d4e96ae04b1085ce2a938.jpg,Turkey,TR,38.317439,29.825674,2
007b0d7c6deb41499dfa6e335c370d37.jpg,Turkey,TR,40.741136,30.43627,3
5cf9651b9a4e4efe8b27470d6c34a642.jpg,Turkey,TR,41.198494,27.194293,4
cc4a40188a1f4ce3bdddba97cab4c137.jpg,Turkey,TR,39.614541,30.850101,0
aee584288e8445de874d706ac0ac992e.jpg,Turkey,TR,40.296074,32.472457,1
13394b67c0ef4065bb0b3c6db012fee2.jpg,Turkey,TR,38.931696,36.056218,2
ff322aa6fef14abf97d3968c675e16f5.jpg,Turkey,TR,40.864768,26.758173,3
c06822960ff64cab832b81a32bcc1048.jpg,Turkey,TR,36.281794,33.482903,4
b8b344a9b8f54cb58289d555ca3c9817.jpg,Turkey,TR,38.798155,35.594043,0
af0acf115e1b4e798fd22dd948a2514d.jpg,Turkey,TR,39.212922,37.36006,1
cc30d2d88b8445abbe9c7fdb276c5b20.jpg,Turkey,TR,39.473857,33.535726,2
b7845d69e559472fba4ffe449fc99864.jpg,Turkey,TR,39.533479,31.09653,3
eca668d91c744988971bdc0ad7419626.jpg,Turkey,TR,39.198574,31.315228,4
f4be259322c04f5880d1ec65c12bc5bc.jpg,Turkey,TR,40.230732,36.53245,0
6eb9e0c042e64d50880c7cc218909171.jpg,Turkey,TR,36.923698,31.247381,1
ba2e6896129042248dff98276e82df3b.jpg,Turkey,TR,39.111804,35.682034,2
8fe9e3f2ce7346cf864df2cbf6ede106.jpg,Turkey,TR,38.86398,35.667095,3
89b73b9102dc46508c6ba0be13d169d9.jpg,Turkey,TR,38.578091,30.216227,4
1fd682ff04da4dba81cca31268661f17.jpg,Turkey,TR,37.434354,30.554588,0
55d62afb632a4202b11c12839997a807.jpg,Turkey,TR,38.228252,41.06245,1
177c83e8ac8046f4a2fc913185d3f3b1.jpg,Turkey,TR,41.770849,33.459849,2
a9c43040f5464188b1b73ce5f5029e6b.jpg,Turkey,TR,39.478228,33.875835,3
642e3b76c374463bacf6416577f0df61.jpg,Turkey,TR,39.869157,39.264491,4
366423c73bb2402e9deaa8bfaba0931a.jpg,Turkey,TR,38.54303,36.454291,0
8d43119189c042329721f18d523cf9ef.jpg,Turkey,TR,41.101226,39.443484,1
130f2ab9a6794adea8531e73b84e2af6.jpg,Turkey,TR,39.559268,44.064667,2
957cf2d8544d4ec883b9a2763e8fb69e.jpg,Turkey,TR,36.323521,32.437335,3
4a08c1fa8533450484855060e6b41ee3.jpg,Turkey,TR,37.022185,30.176414,4
5cb9f10f32ad4aebad4a46a6e11b2547.jpg,Turkey,TR,39.985511,29.963758,0
2cdd1a8dae7c4b43891dbe8b47f5e24f.jpg,Turkey,TR,36.467259,34.160102,1
bfa30a99f01644dbbd2323bbef3a4249.jpg,Turkey,TR,40.229892,38.048801,2
b450698da0b6433abdc7298c40eba20b.jpg,Turkey,TR,36.410027,33.808137,3
d6138129569b4df28ac1d88333eebe73.jpg,Turkey,TR,36.707765,33.13097,4
35f0fd4b5f5f4ecb935614b8ad440abe.jpg,Turkey,TR,40.124544,43.629412,0
94c5c6ab0ee84446a432957afb695d9b.jpg,Turkey,TR,36.719055,33.121519,1
a63d6f05c3734decbe47ca56e9e2b824.jpg,Turkey,TR,40.311325,36.542728,2
8fbcc37faf8c471dbc19aca2cc51179c.jpg,Turkey,TR,38.324498,42.923129,3
8589e97d80474ec4b2c33fa57a4b03a5.jpg,Turkey,TR,39.697756,34.394158,4
0933fe88fc53443489a88c553c0a69d7.jpg,Turkey,TR,37.110762,30.616313,0
71f9948ce5de4dcd974c07bbf61f2ebb.jpg,Turkey,TR,39.872546,44.06372,1
af8d77e8530c43cc8433e34db471fcb8.jpg,Turkey,TR,37.026151,37.984238,2
703938a58dab439eaf69e7db9ac06831.jpg,Turkey,TR,38.236333,40.97692,3
671c5e8bf35b425dafa451f589ba1b1a.jpg,Turkey,TR,40.361351,39.887415,4
b258d616631d4eb38255f746355adbda.jpg,Turkey,TR,37.483791,30.564502,0
5c171b664ee04700a77c714e2bb51d60.jpg,Turkey,TR,37.186347,32.232563,1
0b5e72c77d804505ac1a751cb919c9db.jpg,Turkey,TR,39.541529,27.900817,2
ad1006f6f3bc47cab457bc9e3d84858b.jpg,Turkey,TR,39.536942,31.67007,3
ed674b31956241bda5fb5b4e6af3f788.jpg,Turkey,TR,36.336381,33.404975,4
9ac5ad30c7714219961f7079ce3cdad1.jpg,Turkey,TR,39.561484,44.064047,0
b7c3b72928c549fb8a54cb02bd8c211f.jpg,Turkey,TR,40.627886,30.331917,1
1d70baa74afb416c83ec4937a16acc58.jpg,Turkey,TR,41.276852,36.292142,2
387cd485135546c8abfeb1503749cae0.jpg,Turkey,TR,39.958133,41.299912,3
2ac246926c05477baf3d88383d8d2de5.jpg,Turkey,TR,38.20203,41.478458,4
afad62f8dfa04607929757626a606e66.jpg,Turkey,TR,40.395684,26.839398,0
9a525dc86ecc48d28587bde846f4a2ac.jpg,Turkey,TR,36.857938,28.254946,1
3a6457a32fd14cda8d2e808db68c4170.jpg,Turkey,TR,38.271105,40.949906,2
a592fa160a304354921ae9ef9dec9e7b.jpg,Turkey,TR,40.966901,38.617425,3
30ab5842b0e44d59a8a75bb71e9b22fc.jpg,Turkey,TR,41.664153,26.614502,4
5298142342f340d398af5499bef83dfc.jpg,Turkey,TR,40.681634,36.551816,0
acd7514b905f485cac653ed1fa5d206c.jpg,Turkey,TR,40.767287,30.614463,1
312b3a5711f34c858a38c98e5c88a638.jpg,Turkey,TR,38.216006,34.01376,2
c8db80bbb78b4b58812840c1973377b1.jpg,Turkey,TR,36.843423,28.705681,3
0ea8e9702a8c414d9cf2b82759540363.jpg,Turkey,TR,39.894883,44.061837,4
f95cf57d2ece43f8b2c9f5b7006d5c6b.jpg,Turkey,TR,39.010222,35.928438,0
e54c7f2f13424424b6af8f326f164660.jpg,Turkey,TR,39.781665,42.755866,1
54ca6bc07db24c7a879be1a39c33bc34.jpg,Turkey,TR,36.187582,36.192725,2
4931f3db9d0f4216ae3e001e711ae599.jpg,Turkey,TR,36.487461,32.270487,3
6469a99e0e97431c88ad1d2d4e58d4f1.jpg,Turkey,TR,39.090766,29.470921,4
54a3cc1a6cf74ec988cdc4b9b3bae2ac.jpg,Turkey,TR,37.305125,30.44581,0
961e07530f24434da9b58af4486a1034.jpg,Turkey,TR,40.160884,29.371821,1
44d37d86ac664cccba2c84ca42955e74.jpg,Turkey,TR,41.465022,36.109403,2
5c2466da5a8e43df87eaed837fffe323.jpg,Turkey,TR,38.397965,33.513222,3
1910306cdb0d4317b0500e32fc66ab78.jpg,Turkey,TR,38.825602,35.640365,4
51feea5a715948a18559e5a6ff3aadd6.jpg,Turkey,TR,38.671327,41.198874,0
fdfc3accf4a44086a07f5a65a8775546.jpg,Turkey,TR,37.350063,27.508666,1
dc2045fc0f784206b5f70997d7e04438.jpg,Turkey,TR,36.373725,33.941007,2
280c539a3b5f4749bb190f9842a4a49b.jpg,Turkey,TR,38.321575,29.868116,3
2a4d211f3ed7430db75b55b45214d4d1.jpg,Turkey,TR,39.799968,33.491669,4
c16183b47e204476aa75430f950d4525.jpg,Turkey,TR,38.424483,42.126262,0
6486c0c9305c4d66ba88834a24131476.jpg,Turkey,TR,37.059845,30.617627,1
86eaabd5b3194dd3849c47e8abf7531e.jpg,Turkey,TR,39.851612,34.078153,2
738c7485d63b424ba985e8b641fa8a19.jpg,Turkey,TR,39.75942,44.142494,3
eb5eded1498241db9ad141c281db74f2.jpg,Turkey,TR,37.309895,29.78325,4
8520613a904742648ce3801b2f5ddb78.jpg,Turkey,TR,39.552825,40.072827,0
f8cb6ee651094039b121b454fd156029.jpg,Turkey,TR,39.775241,30.180514,1
5a5c53a8a918421fb3ebcdd65de19220.jpg,Turkey,TR,36.498941,32.287623,2
b68169ce8e2140739f3fa51c1fa98d14.jpg,Turkey,TR,40.548719,29.350429,3
abf983a51e2f4ae9ab77123671f7ea5d.jpg,Turkey,TR,36.222032,29.696394,4
9df84ea264c14811a70b5b22a26092d8.jpg,Turkey,TR,37.839923,27.24608,0
0d54066af78141c8a21b03d08354cb6d.jpg,Turkey,TR,40.325496,32.491929,1
54a14e785b184c329496d7aa8d0e34a9.jpg,Turkey,TR,41.199951,36.534337,2
61f249d1ab1240a19a688c03c8b43a2f.jpg,Turkey,TR,39.577224,39.944916,3
fececfb0b98d4e43be4f43767620b8da.jpg,Turkey,TR,36.935248,33.27189,4
7aab24a806a7465a84dd72f2ad9178d3.jpg,Turkey,TR,37.010926,28.340427,0
413380acf92f4ce0913116ee34dff8d3.jpg,Turkey,TR,38.851826,33.813378,1
298f65c91cc7451c83fec1ee86265345.jpg,Turkey,TR,39.551326,43.926909,2
90655083daf743ec8ab096aa9b8e45cf.jpg,Turkey,TR,38.692755,35.472794,3
f3a44d857f4140d98a09a7233c7d758d.jpg,Turkey,TR,40.938243,38.217959,4
06b275171c56453aba2b0f0db055965b.jpg,Turkey,TR,40.101248,31.548031,0
c66281d495d346a1a8bcab87714c0d78.jpg,Turkey,TR,36.998985,28.562815,1
0eb204d6c624425680367d2ab0811084.jpg,Turkey,TR,36.206228,36.198233,2
0f21e4e631de4b1ea0676d632add72a6.jpg,Turkey,TR,36.338993,33.542717,3
e61f387973654bafae445e9a0e365754.jpg,Turkey,TR,38.443244,42.320859,4
f788b23ab61d4a6ba196897077b13080.jpg,Turkey,TR,40.970559,38.751946,0
4f34918abe6f4fbc8c5ffe6ef309011d.jpg,Turkey,TR,40.667486,26.963609,1
96af394415eb42e4be424ab60e14a768.jpg,Turkey,TR,41.823263,33.258729,2
ecdd0de8dd3148dda9878f3c24cc089c.jpg,Turkey,TR,38.668644,33.891603,3
42e1f211711d4fc58ad166c8368081eb.jpg,Turkey,TR,40.990047,39.802249,4
